Rank,Symbol,Market Cap,Price,Date
33,DOGE,"$316,247,228.56",$0.002538,2020-05-17
32,MKR,"$342,482,127.73",$340.58,2020-05-17
31,INO,"$343,308,254.07",$1.91,2020-05-17
30,XEM,"$352,828,457.84",$0.0392,2020-05-17
29,CCXX,"$361,658,126.05",$20.43,2020-05-17
28,ZEC,"$424,603,623.99",$46.26,2020-05-17
27,ATOM,"$484,630,822.94",$2.54,2020-05-17
37,FTT,"$284,973,876.10",$2.99,2020-05-17
22,DASH,"$712,710,640.21",$75.04,2020-05-17
46,MWC,"$167,600,597.36",$20.85,2020-05-17
47,THETA,"$166,868,800.94",$0.1917,2020-05-17
99,VLX,"$64,861,613.83",$0.0483,2020-05-17
26,MIOTA,"$555,039,645.25",$0.1997,2020-05-17
20,HEX,"$774,100,097.80",$0.005079,2020-05-17
19,ETC,"$776,152,597.94",$6.67,2020-05-17
18,HT,"$909,414,326.72",$4.08,2020-05-17
17,TRX,"$1,000,491,131.70",$0.015,2020-05-17
16,LEO,"$1,081,119,307.39",$1.08,2020-05-17
15,CRO,"$1,113,725,099.64",$0.06708,2020-05-17
48,DCR,"$165,746,943.26",$14.41,2020-05-17
13,LINK,"$1,324,515,312.10",$3.78,2020-05-17
12,ADA,"$1,331,182,502.85",$0.05134,2020-05-17
11,XLM,"$1,396,389,891.03",$0.0691,2020-05-17
10,XTZ,"$1,864,777,719.31",$2.62,2020-05-17
14,XMR,"$1,145,389,118.18",$65.21,2020-05-17
8,BNB,"$2,537,526,372.75",$16.31,2020-05-17
7,LTC,"$2,825,893,814.07",$43.64,2020-05-17
6,BSV,"$3,529,408,778.66",$191.73,2020-05-17
5,BCH,"$4,440,347,514.97",$241.19,2020-05-17
4,USDT,"$8,812,055,307.35",$1.00,2020-05-17
3,XRP,"$8,877,940,577.66",$0.2013,2020-05-17
2,ETH,"$22,988,575,488.50",$207.16,2020-05-17
23,USDC,"$707,365,371.71",$1.00,2020-05-17
24,HEDG,"$695,195,461.19",$2.41,2020-05-17
25,MIN,"$566,736,357.49",$3.33,2020-05-17
9,EOS,"$2,413,634,125.60",$2.62,2020-05-17
191,BAND,"$22,549,239.65",$1.11,2020-05-24
153,HNS,"$34,563,799.09",$0.1261,2020-05-24
192,ONE,"$22,493,584.15",$0.002381,2020-05-24
193,CTXC,"$22,331,640.72",$0.08935,2020-05-24
198,WAN,"$21,652,020.29",$0.1748,2020-05-24
195,NEX,"$22,079,737.37",$0.9419,2020-05-24
196,TSHP,"$21,899,403.50",$0.004454,2020-05-24
197,TRUE,"$21,662,199.81",$0.2722,2020-05-24
194,NULS,"$22,203,908.64",$0.2283,2020-05-24
189,PAI,"$23,823,736.21",$0.01625,2020-05-24
152,TT,"$35,662,940.25",$0.006539,2020-05-24
187,XDCE,"$23,931,403.85",$0.004135,2020-05-24
186,RPL,"$24,057,944.82",$2.34,2020-05-24
185,GNO,"$24,216,392.55",$21.92,2020-05-24
184,BTMX,"$24,920,661.25",$0.03772,2020-05-24
183,HPT,"$25,099,829.09",$0.005016,2020-05-24
182,ARK,"$25,910,114.09",$0.2141,2020-05-24
181,ELA,"$25,993,647.71",$1.41,2020-05-24
180,DIVI,"$26,074,373.60",$0.0154,2020-05-24
190,WXT,"$22,988,755.63",$0.009993,2020-05-24
199,ERD,"$21,581,800.84",$0.002335,2020-05-24
188,ORBS,"$23,839,675.28",$0.01115,2020-05-24
101,SEELE,"$64,574,744.00",$0.0923,2020-05-24
161,IOTX,"$32,273,997.13",$0.005977,2020-05-24
178,QBIT,"$26,457,423.57",$32.72,2020-05-24
174,BNT,"$27,285,309.81",$0.3946,2020-05-24
172,VITAE,"$27,379,854.40",$1.41,2020-05-24
171,PLC,"$27,425,925.60",$5.48,2020-05-24
170,SNB,"$27,519,154.06",$0.3929,2020-05-24
169,GT,"$28,034,356.26",$0.444,2020-05-24
168,USDK,"$28,466,993.42",$0.9953,2020-05-24
167,FAB,"$29,839,030.05",$0.006224,2020-05-24
166,GXC,"$29,980,519.35",$0.4612,2020-05-24
165,STRAT,"$31,010,617.27",$0.3107,2020-05-24
164,SXP,"$31,875,766.27",$0.4831,2020-05-24
163,SCC,"$31,879,742.49",$0.09942,2020-05-24
162,DGTX,"$32,031,003.11",$0.03902,2020-05-24
160,ANT,"$32,907,601.50",$1.03,2020-05-24
159,NPXS,"$33,621,024.81",$0.0001433,2020-05-24
158,CVT,"$33,709,454.44",$0.03179,2020-05-24
157,WICC,"$33,910,196.42",$0.1794,2020-05-24
156,AE,"$34,149,096.99",$0.1098,2020-05-24
155,EURS,"$34,330,003.69",$1.07,2020-05-24
154,XNS,"$34,401,109.25",$0.86,2020-05-24
176,GAP,"$26,506,315.27",$2.65,2020-05-24
177,TOMO,"$26,468,802.74",$0.374,2020-05-24
179,OCEAN,"$26,175,061.94",$0.07476,2020-05-24
150,RIF,"$36,380,963.17",$0.06044,2020-05-24
126,CRPT,"$46,546,566.40",$0.4675,2020-05-24
123,MANA,"$49,858,489.65",$0.03639,2020-05-24
149,RCN,"$37,672,371.94",$0.07418,2020-05-24
147,BHD,"$39,463,522.46",$6.49,2020-05-24
146,BRZE,"$40,903,472.36",$0.409,2020-05-24
145,PZM,"$41,121,499.08",$0.02631,2020-05-24
144,CEL,"$41,515,446.15",$0.1738,2020-05-24
143,CHZ,"$42,122,018.86",$0.009223,2020-05-24
141,BXK,"$42,881,347.24",$0.1199,2020-05-24
140,FLG,"$42,899,565.68",$2.70,2020-05-24
139,XZC,"$43,164,271.22",$4.24,2020-05-24
138,LRC,"$43,261,678.08",$0.04111,2020-05-24
142,ICH,"$42,526,862.75",$2.07,2020-05-24
136,PAXG,"$44,226,855.34","$1,734.58",2020-05-24
135,ELF,"$44,309,802.91",$0.08138,2020-05-24
134,XTP,"$45,222,391.51",$0.08717,2020-05-24
128,XWC,"$46,309,041.15",$0.1851,2020-05-24
133,IOST,"$45,793,111.17",$0.003812,2020-05-24
132,ARDR,"$46,097,571.81",$0.04614,2020-05-24
131,DATA,"$46,183,640.67",$0.06921,2020-05-24
130,BCN,"$46,211,090.42",$0.0002511,2020-05-24
129,GNT,"$46,232,791.42",$0.04717,2020-05-24
137,BHT,"$43,600,907.36",$0.1533,2020-05-24
127,VSYS,"$46,341,813.57",$0.02316,2020-05-24
124,RDD,"$46,885,746.87",$0.001627,2020-05-24
148,AION,"$37,914,060.71",$0.09026,2020-05-24
173,RLC,"$27,368,020.92",$0.3418,2020-05-24
122,LUNA,"$52,197,524.47",$0.1814,2020-05-24
121,SOLVE,"$52,456,501.13",$0.1541,2020-05-24
120,ERC20,"$52,550,952.84",$0.04656,2020-05-24
119,SOLO,"$53,277,719.96",$0.2664,2020-05-24
118,ZEN,"$53,677,829.56",$5.87,2020-05-24
117,NET,"$54,508,491.58",$1.35,2020-05-24
116,STX,"$55,063,741.35",$0.1256,2020-05-24
115,HC,"$55,246,089.19",$1.24,2020-05-24
125,MAID,"$46,578,743.31",$0.1029,2020-05-24
114,NYE,"$55,292,552.35",$8.91,2020-05-24
112,BTS,"$55,404,980.00",$0.02015,2020-05-24
111,BTT,"$57,095,050.01",$0.0002692,2020-05-24
110,CENNZ,"$59,950,504.41",$0.07095,2020-05-24
109,QNT,"$60,216,375.73",$4.99,2020-05-24
108,NMR,"$60,308,408.94",$24.83,2020-05-24
107,BTM,"$62,338,770.84",$0.06218,2020-05-24
106,NEXO,"$62,712,799.43",$0.112,2020-05-24
105,XVG,"$62,838,344.36",$0.003861,2020-05-24
151,POWR,"$36,283,040.84",$0.08438,2020-05-24
103,ABBC,"$64,331,232.27",$0.1158,2020-05-24
113,WAXP,"$55,397,347.47",$0.04774,2020-05-24
104,CBUCKS,"$64,156,310.00",$0.01649,2020-05-24
175,MX,"$27,111,756.46",$0.1433,2020-05-24
200,SERO,"$21,479,947.01",$0.08132,2020-05-24
75,CNX,"$90,295,814.89",$1.62,2020-05-24
98,KMD,"$68,352,114.70",$0.57,2020-05-24
97,TFUEL,"$68,731,416.60",$0.01791,2020-05-24
96,DEV,"$68,758,169.96",$2.53,2020-05-24
95,HMR,"$69,317,170.96",$0.4214,2020-05-24
94,VLX,"$69,501,593.77",$0.05176,2020-05-24
93,STEEM,"$70,881,427.68",$0.1934,2020-05-24
92,CKB,"$71,211,296.39",$0.004097,2020-05-24
91,NRG,"$71,505,410.94",$2.44,2020-05-24
90,ETN,"$71,869,978.96",$0.007109,2020-05-24
89,LEND,"$73,180,668.20",$0.05629,2020-05-24
51,HYN,"$156,026,124.70",$0.4926,2020-05-24
88,CCA,"$73,208,419.97",$4.93,2020-05-24
85,XIN,"$78,785,249.37",$153.92,2020-05-24
84,UBT,"$78,825,249.88",$0.5305,2020-05-24
83,BOTX,"$79,256,307.56",$0.04856,2020-05-24
82,MCO,"$82,571,801.83",$5.23,2020-05-24
81,REN,"$83,550,966.52",$0.09801,2020-05-24
80,DX,"$84,101,614.92",$0.001682,2020-05-24
79,FXC,"$85,036,482.58",$0.003076,2020-05-24
78,SNT,"$86,062,767.05",$0.0248,2020-05-24
76,HOT,"$88,415,227.84",$0.0005388,2020-05-24
50,HBAR,"$164,984,960.05",$0.03747,2020-05-24
86,HIVE,"$77,777,660.72",$0.267,2020-05-24
25,TNC,"$583,765,335.82",$0.2527,2020-05-24
77,SC,"$87,575,728.96",$0.002094,2020-05-24
74,BZT,"$98,652,429.14",$4.93,2020-05-24
64,RVN,"$121,272,340.67",$0.01946,2020-05-24
102,QC,"$64,434,562.89",$0.1401,2020-05-24
66,KNC,"$118,137,697.47",$0.6562,2020-05-24
67,NANO,"$117,982,937.42",$0.8854,2020-05-24
72,GTN,"$101,706,489.18",$0.4109,2020-05-24
69,ZB,"$103,554,386.62",$0.2235,2020-05-24
70,MONA,"$102,710,691.28",$1.56,2020-05-24
71,BCD,"$102,142,909.29",$0.5477,2020-05-24
68,WAVES,"$104,869,440.23",$1.03,2020-05-24
63,REP,"$132,694,815.76",$12.06,2020-05-24
87,KCS,"$77,166,834.51",$0.9497,2020-05-24
52,DCR,"$154,184,098.70",$13.37,2020-05-24
60,TUSD,"$137,145,528.48",$0.9983,2020-05-24
59,ALGO,"$142,259,584.71",$0.1985,2020-05-24
58,LSK,"$143,381,556.82",$1.16,2020-05-24
57,DNA,"$143,498,901.60",$0.01132,2020-05-24
56,SNX,"$145,731,007.79",$0.8031,2020-05-24
55,ELAMA,"$147,297,586.61",$0.2603,2020-05-24
54,BTG,"$149,372,641.10",$8.53,2020-05-24
53,QTUM,"$152,865,392.34",$1.58,2020-05-24
73,ZIL,"$100,924,604.59",$0.009941,2020-05-24
62,HUSD,"$133,756,858.06",$1.00,2020-05-24
61,ENJ,"$136,508,362.94",$0.1665,2020-05-24
48,MWC,"$167,088,362.30",$18.94,2020-05-24
65,DAI,"$118,979,752.65",$0.9866,2020-05-24
20,USDC,"$707,936,081.51",$1.00,2020-05-24
45,PLF,"$196,880,946.59",$0.3938,2020-05-24
44,ZRX,"$199,201,347.40",$0.3051,2020-05-24
43,OMG,"$215,923,454.72",$1.54,2020-05-24
42,DGB,"$240,763,853.03",$0.01828,2020-05-24
41,PAX,"$245,399,361.69",$1.00,2020-05-24
40,VET,"$250,976,075.77",$0.004526,2020-05-24
39,FTT,"$260,002,934.67",$2.73,2020-05-24
38,BAT,"$285,955,331.29",$0.1962,2020-05-24
49,ICX,"$166,818,314.70",$0.3061,2020-05-24
37,OKB,"$293,367,689.45",$4.89,2020-05-24
46,BUSD,"$178,429,575.13",$1.00,2020-05-24
35,DOGE,"$306,481,507.75",$0.002458,2020-05-24
33,ONT,"$327,777,828.77",$0.4721,2020-05-24
32,MKR,"$328,018,362.66",$326.20,2020-05-24
31,XEM,"$348,192,539.09",$0.03869,2020-05-24
30,CCXX,"$359,504,573.93",$20.31,2020-05-24
29,ZEC,"$419,659,838.74",$45.48,2020-05-24
28,ATOM,"$481,680,258.32",$2.53,2020-05-24
27,MIOTA,"$532,732,595.53",$0.1917,2020-05-24
26,MIN,"$538,422,358.30",$3.16,2020-05-24
36,THETA,"$303,715,781.45",$0.3489,2020-05-24
21,DASH,"$688,542,065.07",$72.41,2020-05-24
34,INO,"$319,819,344.14",$1.78,2020-05-24
47,BAY,"$172,773,144.82",$0.1707,2020-05-24
100,QQQ,"$66,705,843.97",$0.03098,2020-05-24
99,MATIC,"$66,954,542.78",$0.0195,2020-05-24
19,ETC,"$768,903,376.97",$6.61,2020-05-24
18,HT,"$855,431,997.94",$3.84,2020-05-24
17,TRX,"$962,195,908.36",$0.01443,2020-05-24
16,XMR,"$1,075,316,626.68",$61.19,2020-05-24
15,LEO,"$1,139,876,849.81",$1.14,2020-05-24
14,CRO,"$1,223,655,902.05",$0.0737,2020-05-24
12,LINK,"$1,342,712,781.84",$3.84,2020-05-24
11,ADA,"$1,364,837,948.64",$0.05264,2020-05-24
10,XTZ,"$1,900,845,648.68",$2.67,2020-05-24
9,EOS,"$2,340,299,894.15",$2.51,2020-05-24
13,XLM,"$1,312,039,239.48",$0.06486,2020-05-24
7,LTC,"$2,750,870,493.12",$42.45,2020-05-24
8,BNB,"$2,501,565,035.32",$16.08,2020-05-24
23,HEDG,"$614,641,635.80",$2.13,2020-05-24
22,NEO,"$686,324,961.72",$9.73,2020-05-24
1,BTC,"$161,610,414,642.63","$8,790.37",2020-05-24
2,ETH,"$22,476,471,749.89",$202.37,2020-05-24
24,HEX,"$592,091,572.16",$0.003885,2020-05-24
4,XRP,"$8,621,039,124.77",$0.1954,2020-05-24
5,BCH,"$4,140,554,843.17",$224.83,2020-05-24
6,BSV,"$3,405,577,681.17",$184.94,2020-05-24
3,USDT,"$8,807,651,948.33",$1.00,2020-05-24
152,RIF,"$39,526,281.87",$0.06566,2020-05-31
198,PAI,"$24,229,545.26",$0.01651,2020-05-31
197,XNC,"$24,254,614.23",$0.3186,2020-05-31
196,TSHP,"$24,516,981.24",$0.005012,2020-05-31
195,BTMX,"$24,665,276.71",$0.03734,2020-05-31
194,BEAM,"$24,956,553.91",$0.3973,2020-05-31
193,CTXC,"$25,047,272.49",$0.1002,2020-05-31
192,XSR,"$25,155,688.43",$0.02306,2020-05-31
191,DRGN,"$25,437,989.22",$0.1067,2020-05-31
190,HPT,"$26,223,484.93",$0.005252,2020-05-31
189,PLC,"$26,291,757.55",$5.26,2020-05-31
187,ARK,"$26,486,983.67",$0.2184,2020-05-31
186,IOTX,"$26,614,531.87",$0.004929,2020-05-31
185,SNB,"$26,939,298.26",$0.3819,2020-05-31
184,OCEAN,"$27,040,897.68",$0.07723,2020-05-31
183,MX,"$27,112,918.85",$0.1433,2020-05-31
182,RPL,"$27,137,812.06",$2.64,2020-05-31
181,TOMO,"$27,276,133.71",$0.385,2020-05-31
180,KAVA,"$27,947,152.07",$0.8378,2020-05-31
179,ORBS,"$28,017,808.40",$0.0131,2020-05-31
188,GNO,"$26,300,332.29",$23.81,2020-05-31
199,WTC,"$24,047,055.04",$0.3452,2020-05-31
158,EURS,"$35,393,714.22",$1.11,2020-05-31
178,BTU,"$28,019,077.23",$0.3113,2020-05-31
171,BAND,"$30,779,939.73",$1.50,2020-05-31
170,GT,"$31,416,018.73",$0.4784,2020-05-31
169,DEV,"$31,854,634.63",$1.17,2020-05-31
168,SXP,"$32,328,411.51",$0.49,2020-05-31
167,TFUEL,"$32,459,393.37",$0.008457,2020-05-31
166,FAB,"$33,084,678.16",$0.006901,2020-05-31
165,HNS,"$33,103,405.42",$0.1203,2020-05-31
164,ANT,"$33,434,691.78",$1.04,2020-05-31
163,GXC,"$33,575,581.03",$0.5165,2020-05-31
162,STRAT,"$33,617,107.40",$0.3368,2020-05-31
100,ERC20,"$69,560,999.34",$0.0612,2020-05-31
161,NPXS,"$33,801,500.69",$0.0001441,2020-05-31
159,TT,"$35,294,428.13",$0.006471,2020-05-31
151,DATA,"$39,788,269.58",$0.05857,2020-05-31
157,XNS,"$35,663,901.62",$0.8916,2020-05-31
156,DGTX,"$36,908,204.95",$0.0435,2020-05-31
155,POWR,"$37,708,590.99",$0.08959,2020-05-31
154,FLG,"$37,765,805.43",$2.38,2020-05-31
153,AE,"$39,153,278.15",$0.1256,2020-05-31
174,ELA,"$29,398,363.44",$1.60,2020-05-31
176,USDK,"$28,556,173.96",$0.9985,2020-05-31
177,VITAE,"$28,173,037.07",$1.45,2020-05-31
160,WICC,"$34,980,349.45",$0.1851,2020-05-31
200,XDCE,"$23,615,194.52",$0.00408,2020-05-31
112,BDX,"$59,520,854.64",$0.06072,2020-05-31
122,ICH,"$56,393,478.21",$2.65,2020-05-31
146,BHT,"$41,353,390.70",$0.1454,2020-05-31
145,BRZE,"$42,016,385.12",$0.4202,2020-05-31
144,BNT,"$42,261,782.26",$0.6112,2020-05-31
143,RDD,"$42,680,195.42",$0.001482,2020-05-31
125,SOLO,"$52,293,126.70",$0.2615,2020-05-31
141,DIVI,"$43,933,068.87",$0.02576,2020-05-31
140,BCN,"$44,657,610.40",$0.0002426,2020-05-31
139,CRPT,"$44,996,510.54",$0.452,2020-05-31
138,XWC,"$45,306,696.12",$0.1811,2020-05-31
142,PZM,"$43,187,287.51",$0.02676,2020-05-31
136,ELF,"$47,262,640.73",$0.0868,2020-05-31
137,ARDR,"$46,622,420.60",$0.04667,2020-05-31
128,LRC,"$50,998,248.53",$0.04834,2020-05-31
129,GNT,"$49,867,486.23",$0.05066,2020-05-31
130,SCC,"$49,534,998.25",$0.1545,2020-05-31
127,BHD,"$51,439,226.78",$8.46,2020-05-31
132,CHZ,"$48,805,360.14",$0.01069,2020-05-31
133,CVT,"$48,232,725.82",$0.04549,2020-05-31
134,VSYS,"$48,214,817.91",$0.02403,2020-05-31
135,PAXG,"$48,124,137.17","$1,749.81",2020-05-31
131,XZC,"$49,166,202.80",$4.80,2020-05-31
147,RCN,"$41,207,653.70",$0.08067,2020-05-31
148,MASS,"$41,118,793.19",$0.5601,2020-05-31
126,QQQ,"$51,655,487.28",$0.02399,2020-05-31
102,CBUCKS,"$67,879,428.90",$0.01726,2020-05-31
121,IOST,"$56,643,594.48",$0.004715,2020-05-31
120,LUNA,"$56,810,900.98",$0.1974,2020-05-31
119,NYE,"$57,580,377.83",$9.28,2020-05-31
118,ZEN,"$57,921,250.85",$6.30,2020-05-31
117,BXK,"$58,015,783.27",$0.1622,2020-05-31
116,CEL,"$58,296,001.54",$0.2441,2020-05-31
115,STX,"$58,531,038.61",$0.1335,2020-05-31
114,NMR,"$58,805,559.75",$23.28,2020-05-31
113,HC,"$59,037,651.71",$1.32,2020-05-31
172,NULS,"$30,390,774.68",$0.3122,2020-05-31
149,AION,"$41,010,724.16",$0.09763,2020-05-31
111,SOLVE,"$60,373,101.08",$0.1774,2020-05-31
109,BTS,"$61,721,153.83",$0.02245,2020-05-31
108,BTT,"$63,509,905.03",$0.0002994,2020-05-31
107,MAID,"$63,737,546.29",$0.1408,2020-05-31
106,CENNZ,"$64,100,215.91",$0.07531,2020-05-31
105,QC,"$64,955,108.10",$0.1412,2020-05-31
104,SEELE,"$67,587,069.58",$0.09661,2020-05-31
103,UBT,"$67,792,863.15",$0.4562,2020-05-31
150,XTP,"$40,197,379.31",$0.07748,2020-05-31
123,MANA,"$54,489,144.96",$0.03978,2020-05-31
124,WAXP,"$54,044,473.35",$0.04623,2020-05-31
110,ABBC,"$61,091,308.84",$0.11,2020-05-31
173,RLC,"$29,635,472.54",$0.3701,2020-05-31
96,MATIC,"$70,471,188.03",$0.02052,2020-05-31
175,QBIT,"$29,393,924.44",$36.35,2020-05-31
95,NEXO,"$71,579,267.53",$0.1278,2020-05-31
94,CCA,"$73,005,613.00",$4.92,2020-05-31
93,NRG,"$74,436,189.26",$2.53,2020-05-31
92,KMD,"$75,080,926.35",$0.6256,2020-05-31
91,STEEM,"$76,916,726.72",$0.2094,2020-05-31
90,XIN,"$77,273,807.91",$149.86,2020-05-31
89,DX,"$78,006,440.11",$0.00156,2020-05-31
88,BTM,"$78,186,097.12",$0.07286,2020-05-31
87,REN,"$78,960,716.58",$0.09141,2020-05-31
86,KCS,"$79,008,570.89",$0.9724,2020-05-31
85,QNT,"$79,366,595.30",$6.57,2020-05-31
83,MCO,"$85,345,986.61",$5.40,2020-05-31
82,ETN,"$87,282,293.43",$0.008627,2020-05-31
81,FXC,"$89,839,796.49",$0.003249,2020-05-31
80,BOTX,"$90,847,625.53",$0.05566,2020-05-31
79,HMR,"$91,716,830.74",$0.4276,2020-05-31
78,BZT,"$93,172,193.88",$4.66,2020-05-31
77,CNX,"$95,619,944.26",$1.72,2020-05-31
76,SC,"$97,771,451.44",$0.002338,2020-05-31
74,SNT,"$100,069,414.09",$0.02883,2020-05-31
50,QTUM,"$169,428,041.26",$1.75,2020-05-31
51,DCR,"$169,176,270.85",$14.63,2020-05-31
75,GTN,"$98,462,360.19",$0.3978,2020-05-31
84,LEND,"$80,071,972.30",$0.06159,2020-05-31
73,HOT,"$104,544,612.39",$0.0006333,2020-05-31
101,HIVE,"$68,940,249.52",$0.2345,2020-05-31
66,KNC,"$124,067,101.70",$0.6897,2020-05-31
67,HUSD,"$121,418,413.91",$0.9981,2020-05-31
72,ZB,"$106,553,494.48",$0.23,2020-05-31
69,WAVES,"$113,062,157.85",$1.11,2020-05-31
70,MONA,"$108,709,986.27",$1.65,2020-05-31
71,BCD,"$106,896,839.11",$0.5732,2020-05-31
64,DAI,"$128,749,943.68",$0.9923,2020-05-31
68,NANO,"$115,942,301.51",$0.8701,2020-05-31
63,VEST,"$129,060,589.02",$0.01459,2020-05-31
1,BTC,"$173,997,151,929.68","$9,461.06",2020-05-31
97,VLX,"$70,374,034.08",$0.05241,2020-05-31
60,REP,"$138,229,033.53",$12.57,2020-05-31
59,DNA,"$146,441,430.30",$0.01155,2020-05-31
58,SNX,"$146,725,087.87",$0.7899,2020-05-31
57,ELAMA,"$146,975,134.25",$0.2597,2020-05-31
56,LSK,"$148,795,951.02",$1.20,2020-05-31
55,ZIL,"$150,653,446.70",$0.01481,2020-05-31
54,BTG,"$159,457,399.70",$9.10,2020-05-31
53,MWC,"$161,164,964.49",$18.26,2020-05-31
52,ENJ,"$168,666,296.54",$0.2057,2020-05-31
62,HYN,"$133,357,734.47",$0.421,2020-05-31
61,TUSD,"$137,005,272.55",$0.9993,2020-05-31
48,ICX,"$178,710,166.90",$0.3272,2020-05-31
65,RVN,"$124,294,660.40",$0.01979,2020-05-31
20,ETC,"$806,373,306.32",$6.93,2020-05-31
44,ZRX,"$206,815,756.49",$0.3157,2020-05-31
43,OMG,"$212,285,802.29",$1.51,2020-05-31
42,THETA,"$215,480,240.69",$0.2475,2020-05-31
41,DGB,"$225,914,593.16",$0.01712,2020-05-31
40,PAX,"$244,666,814.21",$0.9988,2020-05-31
39,FTT,"$277,998,052.74",$2.94,2020-05-31
38,BAT,"$309,078,833.11",$0.2114,2020-05-31
49,BUSD,"$171,510,054.79",$0.9991,2020-05-31
21,NEO,"$773,577,806.63",$10.97,2020-05-31
35,INO,"$319,577,047.91",$1.78,2020-05-31
34,VET,"$347,746,573.84",$0.006271,2020-05-31
33,CCXX,"$360,646,128.11",$20.37,2020-05-31
32,XEM,"$379,374,952.86",$0.04215,2020-05-31
31,ONT,"$382,635,439.32",$0.5512,2020-05-31
30,MKR,"$463,685,812.44",$461.11,2020-05-31
29,ZEC,"$479,552,598.48",$51.69,2020-05-31
28,MIN,"$496,388,217.01",$2.91,2020-05-31
27,ATOM,"$521,429,073.15",$2.73,2020-05-31
26,TNC,"$553,491,638.43",$0.2396,2020-05-31
36,DOGE,"$318,792,346.16",$0.002555,2020-05-31
99,XVG,"$69,598,236.78",$0.004274,2020-05-31
45,PLF,"$204,747,361.24",$0.4095,2020-05-31
46,HBAR,"$192,283,319.33",$0.04366,2020-05-31
37,OKB,"$310,640,433.20",$5.18,2020-05-31
25,MIOTA,"$610,769,134.98",$0.2197,2020-05-31
47,ALGO,"$179,539,935.88",$0.2347,2020-05-31
18,HT,"$893,590,895.11",$4.06,2020-05-31
17,TRX,"$1,059,652,188.51",$0.01589,2020-05-31
16,XMR,"$1,143,896,843.52",$65.07,2020-05-31
15,LEO,"$1,183,375,905.96",$1.18,2020-05-31
14,XLM,"$1,430,599,352.59",$0.07063,2020-05-31
13,LINK,"$1,445,478,259.44",$4.13,2020-05-31
12,CRO,"$1,464,765,905.45",$0.08519,2020-05-31
11,ADA,"$1,927,728,436.12",$0.07435,2020-05-31
10,XTZ,"$1,992,319,654.19",$2.80,2020-05-31
9,EOS,"$2,491,563,530.52",$2.67,2020-05-31
19,HEX,"$859,054,350.11",$0.004593,2020-05-31
7,LTC,"$2,956,928,358.32",$45.59,2020-05-31
6,BSV,"$3,557,790,466.16",$193.14,2020-05-31
5,BCH,"$4,419,143,462.33",$239.88,2020-05-31
4,USDT,"$8,780,766,210.21",$0.998,2020-05-31
3,XRP,"$8,950,742,760.18",$0.2029,2020-05-31
2,ETH,"$25,675,542,328.54",$230.98,2020-05-31
98,CKB,"$70,012,403.86",$0.004009,2020-05-31
22,DASH,"$728,922,039.75",$76.53,2020-05-31
23,USDC,"$728,548,294.24",$1.00,2020-05-31
24,HEDG,"$639,833,104.55",$2.22,2020-05-31
8,BNB,"$2,650,418,985.60",$17.04,2020-05-31
191,ARK,"$28,393,155.90",$0.2338,2020-06-07
192,MASS,"$28,168,169.96",$0.379,2020-06-07
193,WIN,"$28,038,311.00",$0.00008941,2020-06-07
198,OCEAN,"$26,078,107.36",$0.07771,2020-06-07
195,ERD,"$26,857,191.93",$0.002779,2020-06-07
196,DRGN,"$26,575,028.36",$0.1115,2020-06-07
197,PLC,"$26,559,745.75",$5.31,2020-06-07
153,CRPT,"$41,207,124.77",$0.414,2020-06-07
194,TSHP,"$27,310,409.90",$0.005591,2020-06-07
190,VITAE,"$28,513,914.99",$1.46,2020-06-07
184,QBIT,"$29,594,493.29",$36.60,2020-06-07
187,CTXC,"$29,108,630.47",$0.1165,2020-06-07
186,BTU,"$29,523,459.57",$0.328,2020-06-07
185,HPT,"$29,543,600.64",$0.005917,2020-06-07
183,TOMO,"$29,705,162.22",$0.4189,2020-06-07
182,IOTX,"$30,325,879.59",$0.005616,2020-06-07
181,ORBS,"$30,513,156.39",$0.01423,2020-06-07
180,ELA,"$30,610,052.40",$1.66,2020-06-07
179,BEAM,"$30,765,005.27",$0.4834,2020-06-07
189,MX,"$28,586,097.38",$0.1547,2020-06-07
188,USDK,"$28,670,046.13",$1.00,2020-06-07
199,WAN,"$25,751,648.58",$0.2078,2020-06-07
172,SXP,"$33,776,572.73",$0.5119,2020-06-07
178,TFUEL,"$30,797,120.72",$0.008024,2020-06-07
152,DATA,"$41,313,527.58",$0.06082,2020-06-07
171,DGTX,"$34,054,142.75",$0.03971,2020-06-07
170,GXC,"$34,170,902.78",$0.5257,2020-06-07
169,TT,"$34,886,012.57",$0.006397,2020-06-07
168,ANT,"$35,351,883.53",$1.12,2020-06-07
167,WICC,"$35,497,882.29",$0.1878,2020-06-07
166,XNS,"$35,498,906.45",$0.8875,2020-06-07
165,STRAT,"$35,656,167.32",$0.3572,2020-06-07
164,KAVA,"$35,726,880.60",$1.07,2020-06-07
163,GNO,"$35,740,439.96",$32.36,2020-06-07
200,POLY,"$25,637,174.31",$0.04985,2020-06-07
162,EDO,"$35,906,529.81",$0.5011,2020-06-07
160,EURS,"$36,025,557.31",$1.13,2020-06-07
159,GT,"$36,468,441.85",$0.5429,2020-06-07
158,CHSB,"$37,050,871.60",$0.05256,2020-06-07
157,FAB,"$38,104,589.38",$0.007948,2020-06-07
156,RCN,"$38,466,665.98",$0.0753,2020-06-07
155,PZM,"$38,572,005.67",$0.02353,2020-06-07
154,RDD,"$39,968,140.53",$0.001387,2020-06-07
175,DEV,"$32,305,567.20",$1.18,2020-06-07
